"m","P_3A5","PA","PE_INAC","99","1","1306300140027015","111","y"
"f","P_18A24","PA","PEA","3","4","1306300140027015","112","y"
"f","P_0A2","NOA","PE_INAC","0","0","1306300140027016","113","y"
"m","P_15A17","NOA","PEA","3","3","1306300140027016","114","y"
"m","P_15A17","PA","PEA","2","4","1306300140027016","115","y"
"f","P_18A24","PA","PEA","1","11","1306300140027016","116","y"
"m","P_3A5","PA","PE_INAC","1","1","1306300140027016","117","y"
"m","P_12A14","PA","PEA","1","2","1306300140027016","118","y"
"f","P_18A24","NOA","PEA","3","4","1306300140027016","119","y"
"f","P_25A130","PA","PEA","1","11","1306300140027018","120","y"
"f","P_25A130","PA","PEA","6","11","1306300140027018","121","y"
"m","P_25A130","PA","PEA","3","4","1306300140027018","122","y"
"m","P_25A130","PA","PEA","3","4","1306300140027018","123","y"
"m","P_25A130","PA","PEA","3","4","1306300140027018","124","y"
"f","P_25A130","PA","PEA","1","11","1306300140027018","125","y"
"m","P_18A24","PA","PE_INAC","3","4","1306300140027018","126","y"
"m","P_12A14","PA","PE_INAC","1","3","1306300140027018","127","y"
"f","P_25A130","PA","PEA","3","11","1306300140027018","128","y"
"f","P_25A130","PA","PEA","3","11","1306300140027018","129","y"
"f","P_25A130","NOA","PEA","3","3","1306300140027018","130","y"
"f","P_25A130","PA","PEA","3","11","1306300140027018","131","y"
"f","P_25A130","PA","PEA","3","11","1306300140027018","132","y"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027018","133","y"
"m","P_18A24","PA","PE_INAC","2","11","1306300140027018","134","y"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027018","135","y"
"f","P_25A130","NOA","PE_INAC","1","2","1306300140027018","136","y"
"m","P_25A130","PA","PEA","2","11","1306300140027018","137","y"
"m","P_12A14","PA","PE_INAC","6","2","1306300140027018","138","y"
"m","P_25A130","PA","PEA","3","4","1306300140027018","139","y"
"m","P_25A130","PA","PEA","3","4","1306300140027018","140","y"
"m","P_6A11","PA","PE_INAC","2","2","1306300140027018","141","y"
"m","P_25A130","NOA","PEA","3","3","1306300140027018","142","y"
"m","P_0A2","NOA","PE_INAC","0","0","1306300140027018","143","y"
"m","P_18A24","PA","PEA","2","4","1306300140027018","144","y"
"m","P_18A24","PA","PE_INAC","1","11","1306300140027018","145","y"
"m","P_25A130","PA","PEA","2","11","1306300140027018","146","y"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027018","147","y"
"m","P_25A130","PA","PEA","2","11","1306300140027018","148","y"
"m","P_25A130","PA","PEA","2","11","1306300140027018","149","y"
"f","P_25A130","PA","PEA","6","11","1306300140027018","150","y"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027018","151","y"
"f","P_6A11","PA","PE_INAC","5","2","1306300140027019","152","y"
"m","P_6A11","PA","PE_INAC","3","1","1306300140027019","153","y"
"m","P_15A17","PA","PE_INAC","3","3","1306300140027019","154","y"
"f","P_25A130","PA","PEA","3","11","1306300140027019","155","y"
"m","P_25A130","NOA","PEA","6","2","1306300140027019","156","y"
"m","P_3A5","PA","PE_INAC","0","0","1306300140027019","157","y"
"m","P_3A5","PA","PE_INAC","2","1","1306300140027019","158","y"
"m","P_25A130","NOA","PEA","3","3","1306300140027019","159","y"
"m","P_3A5","PA","PE_INAC","1","1","1306300140027019","160","y"
"f","P_25A130","NOA","PE_INAC","3","3","1306300140027019","161","y"
"m","P_25A130","NOA","PEA","3","3","1306300140027019","162","y"
"m","P_25A130","PA","PEA","3","4","1306300140027019","163","y"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027019","164","y"
"m","P_6A11","PA","PE_INAC","1","2","1306300140027019","165","y"
"f","P_25A130","PA","PEA","6","11","1306300140027019","166","y"
"f","P_25A130","NOA","PEA","3","3","1306300140027019","167","y"
"f","P_6A11","PA","PE_INAC","4","2","1306300140027019","168","y"
"f","P_18A24","PA","PEA","3","4","1306300140027019","169","y"
"m","P_25A130","NOA","PEA","3","3","1306300140027019","170","y"
"m","P_25A130","PA","PEA","2","11","1306300140027019","171","y"
"m","P_25A130","PA","PEA","2","11","1306300140027019","172","y"
"m","P_3A5","PA","PE_INAC","2","1","1306300140027019","173","y"
"f","P_15A17","PA","PE_INAC","3","3","1306300140027019","174","y"
"m","P_25A130","PA","PEA","3","4","1306300140027019","175","y"
"f","P_25A130","PA","PEA","3","11","1306300140027019","176","y"
"f","P_25A130","NOA","PEA","2","4","1306300140027019","177","y"
"m","P_15A17","PA","PE_INAC","2","4","1306300140027019","178","y"
"f","P_15A17","PA","PEA","1","4","1306300140027019","179","y"
"f","P_6A11","PA","PE_INAC","2","2","1306300140027019","180","y"
"f","P_25A130","PA","PEA","1","11","1306300140027019","181","y"
"f","P_6A11","PA","PE_INAC","3","2","1306300140027019","182","y"
"m","P_15A17","PA","PE_INAC","1","4","1306300140027019","183","y"
"f","P_25A130","NOA","PEA","3","4","1306300140027019","184","y"
"f","P_15A17","PA","PE_INAC","2","4","1306300140027019","185","y"
"m","P_15A17","PA","PEA","2","4","1306300140027019","186","y"
"m","P_25A130","PA","PEA","2","11","1306300140027020","187","y"
"m","P_25A130","PA","PEA","2","11","1306300140027020","188","y"
"m","P_25A130","NOA","PE_INAC","3","3","1306300140027020","189","y"
"m","P_25A130","PA","PEA","2","11","1306300140027020","190","y"
"m","P_25A130","PA","PEA","3","4","1306300140027020","191","y"
"f","P_25A130","PA","PEA","3","11","1306300140027020","192","y"
"m","P_6A11","PA","PE_INAC","2","2","1306300140027020","193","y"
"m","P_18A24","PA","PE_INAC","3","4","1306300140027020","194","y"
"f","P_25A130","NOA","PE_INAC","6","2","1306300140027020","195","y"
"m","P_18A24","PA","PE_INAC","3","4","1306300140027020","196","y"
"m","P_25A130","NOA","PEA","6","2","1306300140027020","197","y"
"m","P_25A130","NOA","PE_INAC","3","4","1306300140027020","198","y"
"m","P_6A11","PA","PE_INAC","1","2","1306300140027020","199","y"
"m","P_25A130","PA","PEA","3","4","1306300140027020","200","y"
"m","P_25A130","NOA","PEA","3","3","1306300140027020","201","y"
"m","P_18A24","PA","PE_INAC","1","11","1306300140027020","202","y"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027020","203","y"
"m","P_25A130","NOA","PEA","3","3","1306300140027020","204","y"
"f","P_25A130","PA","PEA","3","11","1306300140027020","205","y"
"f","P_12A14","PA","PE_INAC","5","2","1306300140027020","206","y"
"m","P_18A24","PA","PEA","2","4","1306300140027020","207","y"
"m","P_25A130","PA","PEA","3","4","1306300140027020","208","y"
"m","P_25A130","PA","PEA","3","4","1306300140027020","209","y"
"m","P_25A130","NOA","PEA","2","2","1306300140027020","210","y"
"f","P_18A24","PA","PE_INAC","1","11","1306300140027020","211","y"
"f","P_25A130","NOA","PE_INAC","3","3","1306300140027020","212","y"
"f","P_25A130","PA","PEA","6","11","1306300140027020","213","y"
"f","P_25A130","PA","PEA","1","11","1306300140027020","214","y"
"m","P_25A130","NOA","PEA","3","4","1306300140027020","215","y"
"m","P_18A24","PA","PEA","1","11","1306300140027020","216","y"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027020","217","y"
"f","P_25A130","PA","PEA","3","11","1306300140027020","218","y"
"m","P_25A130","NOA","PE_INAC","1","2","1306300140027020","219","y"
"f","P_6A11","PA","PE_INAC","1","2","1306300140027020","220","y"
"f","P_12A14","PA","PE_INAC","6","2","1306300140027020","221","y"
"f","P_25A130","PA","PEA","1","11","1306300140027020","222","y"
"f","P_18A24","PA","PEA","3","4","1306300140027020","223","y"
"m","P_3A5","PA","PE_INAC","1","1","1306300140027020","224","y"
"m","P_25A130","NOA","PE_INAC","3","3","1306300140027022","225","n"
"f","P_6A11","PA","PE_INAC","2","2","1306300140027022","226","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","227","n"
"m","P_12A14","PA","PE_INAC","5","2","1306300140027022","228","n"
"m","P_25A130","NOA","PEA","3","3","1306300140027022","229","n"
"m","P_0A2","NOA","PE_INAC","0","0","1306300140027022","230","n"
"f","P_25A130","NOA","PEA","3","4","1306300140027022","231","n"
"m","P_18A24","PA","PE_INAC","1","5","1306300140027022","232","n"
"f","P_18A24","PA","PE_INAC","1","11","1306300140027022","233","n"
"m","P_15A17","PA","PE_INAC","1","4","1306300140027022","234","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","235","n"
"m","P_15A17","PA","PE_INAC","1","4","1306300140027022","236","n"
"m","P_25A130","NOA","PEA","3","5","1306300140027022","237","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","238","n"
"f","P_12A14","PA","PE_INAC","5","2","1306300140027022","239","n"
"f","P_25A130","PA","PEA","6","11","1306300140027022","240","n"
"m","P_25A130","NOA","PEA","3","3","1306300140027022","241","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","242","n"
"f","P_25A130","PA","PEA","6","11","1306300140027022","243","n"
"m","P_3A5","PA","PE_INAC","1","1","1306300140027022","244","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","245","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","246","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","247","n"
"f","P_6A11","PA","PE_INAC","3","2","1306300140027022","248","n"
"m","P_25A130","NOA","PEA","3","3","1306300140027022","249","n"
"m","P_15A17","PA","PE_INAC","2","3","1306300140027022","250","n"
"f","P_6A11","PA","PE_INAC","3","2","1306300140027022","251","n"
"m","P_25A130","NOA","PEA","5","2","1306300140027022","252","n"
"f","P_18A24","PA","PE_INAC","2","4","1306300140027022","253","n"
"f","P_6A11","PA","PE_INAC","2","2","1306300140027022","254","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","255","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","256","n"
"f","P_18A24","PA","PE_INAC","3","4","1306300140027022","257","n"
"m","P_3A5","PA","PE_INAC","1","1","1306300140027022","258","n"
"f","P_25A130","PA","PEA","1","11","1306300140027022","259","n"
"m","P_25A130","NOA","PE_INAC","1","4","1306300140027022","260","n"
"f","P_0A2","NOA","PE_INAC","0","0","1306300140027022","261","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","262","n"
"f","P_18A24","PA","PE_INAC","1","11","1306300140027022","263","n"
"f","P_3A5","PA","PE_INAC","1","1","1306300140027022","264","n"
"m","P_18A24","PA","PEA","3","4","1306300140027022","265","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","266","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","267","n"
"m","P_18A24","PA","PE_INAC","3","4","1306300140027022","268","n"
"f","P_18A24","PA","PE_INAC","3","4","1306300140027022","269","n"
"m","P_0A2","NOA","PE_INAC","0","0","1306300140027022","270","n"
"m","P_25A130","NOA","PEA","6","2","1306300140027022","271","n"
"f","P_18A24","PA","PEA","3","4","1306300140027022","272","n"
"f","P_6A11","PA","PE_INAC","3","2","1306300140027022","273","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","274","n"
"f","P_12A14","PA","PE_INAC","6","2","1306300140027022","275","n"
"m","P_25A130","NOA","PEA","3","3","1306300140027022","276","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","277","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","278","n"
"m","P_6A11","PA","PE_INAC","4","2","1306300140027022","279","n"
"m","P_18A24","PA","PE_INAC","3","4","1306300140027022","280","n"
"m","P_25A130","NOA","PE_INAC","0","0","1306300140027022","281","n"
"f","P_6A11","PA","PE_INAC","1","2","1306300140027022","282","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","283","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","284","n"
"m","P_0A2","NOA","PE_INAC","0","0","1306300140027022","285","n"
"m","P_25A130","NOA","PE_INAC","6","2","1306300140027022","286","n"
"f","P_25A130","PA","PEA","1","11","1306300140027022","287","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","288","n"
"f","P_18A24","PA","PE_INAC","1","11","1306300140027022","289","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","290","n"
"f","P_12A14","PA","PE_INAC","6","2","1306300140027022","291","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","292","n"
"f","P_18A24","PA","PE_INAC","3","4","1306300140027022","293","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","294","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","295","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","296","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","297","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","298","n"
"m","P_6A11","PA","PE_INAC","1","2","1306300140027022","299","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","300","n"
"m","P_6A11","PA","PE_INAC","3","1","1306300140027022","301","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","302","n"
"f","P_25A130","PA","PEA","6","11","1306300140027022","303","n"
"f","P_25A130","PA","PEA","6","11","1306300140027022","304","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","305","n"
"m","P_25A130","NOA","PEA","3","3","1306300140027022","306","n"
"m","P_25A130","NOA","PEA","3","7","1306300140027022","307","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","308","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","309","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","310","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","311","n"
"m","P_3A5","PA","PE_INAC","2","1","1306300140027022","312","n"
"m","P_3A5","PA","PE_INAC","2","1","1306300140027022","313","n"
"m","P_25A130","NOA","PEA","1","4","1306300140027022","314","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","315","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","316","n"
"m","P_6A11","PA","PE_INAC","5","2","1306300140027022","317","n"
"f","P_25A130","PA","PEA","3","11","1306300140027022","318","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","319","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","320","n"
"f","P_6A11","PA","PE_INAC","1","2","1306300140027022","321","n"
"m","P_18A24","PA","PEA","3","11","1306300140027022","322","n"
"m","P_18A24","PA","PE_INAC","2","11","1306300140027022","323","n"
"f","P_25A130","NOA","PE_INAC","5","11","1306300140027022","324","n"
"m","P_0A2","NOA","PE_INAC","0","0","1306300140027022","325","n"
"m","P_12A14","PA","PE_INAC","1","3","1306300140027022","326","n"
"f","P_25A130","PA","PEA","1","11","1306300140027022","327","n"
"m","P_0A2","NOA","PE_INAC","0","0","1306300140027022","328","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","329","n"
"f","P_15A17","PA","PE_INAC","3","3","1306300140027022","330","n"
"m","P_6A11","PA","PE_INAC","2","2","1306300140027022","331","n"
"f","P_18A24","PA","PEA","2","11","1306300140027022","332","n"
"f","P_25A130","NOA","PE_INAC","6","2","1306300140027022","333","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","334","n"
"f","P_25A130","PA","PEA","1","11","1306300140027022","335","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","336","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","337","n"
"m","P_25A130","NOA","PEA","6","2","1306300140027022","338","n"
"f","P_25A130","NOA","PE_INAC","1","11","1306300140027022","339","n"
"f","P_12A14","PA","PE_INAC","6","2","1306300140027022","340","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","341","n"
"f","P_25A130","NOA","PEA","6","2","1306300140027022","342","n"
"m","P_18A24","PA","PE_INAC","1","11","1306300140027022","343","n"
"m","P_25A130","NOA","PEA","3","8","1306300140027022","344","n"
"f","P_25A130","NOA","PE_INAC","6","2","1306300140027022","345","n"
"f","P_25A130","PA","PEA","1","11","1306300140027022","346","n"
"f","P_25A130","PA","PEA","6","11","1306300140027022","347","n"
"m","P_25A130","NOA","PEA","1","2","1306300140027022","348","n"
"f","P_25A130","NOA","PE_INAC","0","0","1306300140027022","349","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","350","n"
"f","P_25A130","NOA","PEA","3","3","1306300140027022","351","n"
"m","P_18A24","PA","PE_INAC","1","11","1306300140027022","352","n"
"m","P_25A130","NOA","PEA","3","4","1306300140027022","353","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","354","n"
"m","P_25A130","NOA","PEA","2","11","1306300140027022","355","n"
"f","P_25A130","NOA","PE_INAC","3","3","1306300140027022","356","n"
"m","P_25A130","PA","PEA","3","4","1306300140027022","357","n"
"m","P_18A24","PA","PE_INAC","3","4","1306300140027022","358","n"
"m","P_25A130","NOA","PEA","4","11","1306300140027022","359","n"
"f","P_25A130","NOA","PE_INAC","3","3","1306300140027022","360","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","361","n"
"f","P_6A11","PA","PE_INAC","4","2","1306300140027022","362","n"
"f","P_25A130","NOA","PEA","4","11","1306300140027022","363","n"
"f","P_12A14","PA","PE_INAC","1","3","1306300140027022","364","n"
"m","P_18A24","PA","PE_INAC","3","4","1306300140027022","365","n"
"m","P_12A14","PA","PE_INAC","3","2","1306300140027022","366","n"
"m","P_25A130","PA","PEA","2","11","1306300140027022","367","n"
"m","P_15A17","PA","PE_INAC","3","3","1306300140027022","368","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","369","n"
"m","P_15A17","PA","PE_INAC","2","4","1306300140027022","370","n"
"f","P_3A5","PA","PE_INAC","0","0","1306300140027022","371","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027022","372","n"
"f","P_18A24","PA","PEA","1","11","1306300140027022","373","n"
"f","P_25A130","PA","PEA","1","11","1306300140027023","374","n"
"m","P_3A5","PA","PE_INAC","0","0","1306300140027023","375","n"
"m","P_25A130","PA","PEA","2","11","1306300140027023","376","n"
"m","P_25A130","PA","PEA","2","11","1306300140027023","377","n"
"f","P_18A24","PA","PE_INAC","1","11","1306300140027023","378","n"
"m","P_25A130","PA","PEA","2","11","1306300140027023","379","n"
"f","P_25A130","PA","PEA","3","11","1306300140027023","380","n"
"f","P_25A130","NOA","PE_INAC","2","2","1306300140027023","381","n"
"m","P_25A130","PA","PEA","3","4","1306300140027023","382","n"
"f","P_25A130","PA","PEA","3","11","1306300140027023","383","n"
"f","P_25A130","NOA","PE_INAC","5","11","1306300140027023","384","n"
"m","P_18A24","PA","PE_INAC","2","11","1306300140027023","385","n"
"m","P_3A5","PA","PE_INAC","1","1","1306300140027023","386","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027023","387","n"
"f","P_25A130","PA","PEA","6","11","1306300140027023","388","n"
"m","P_25A130","NOA","PE_INAC","6","2","1306300140027023","389","n"
"m","P_3A5","PA","PE_INAC","2","1","1306300140027023","390","n"
"f","P_25A130","PA","PEA","1","11","1306300140027023","391","n"
"m","P_0A2","NOA","PE_INAC","0","0","1306300140027023","392","n"
"f","P_18A24","PA","PE_INAC","3","4","1306300140027023","393","n"
"m","P_25A130","NOA","PEA","1","2","1306300140027023","394","n"
"m","P_25A130","PA","PEA","3","4","1306300140027023","395","n"
"m","P_25A130","PA","PEA","3","4","1306300140027023","396","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027023","397","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027023","398","n"
"m","P_18A24","PA","PE_INAC","3","4","1306300140027023","399","n"
"f","P_25A130","PA","PEA","3","11","1306300140027023","400","n"
"m","P_18A24","PA","PE_INAC","1","11","1306300140027023","401","n"
"f","P_25A130","PA","PEA","6","11","1306300140027025","450","n"
"f","P_25A130","PA","PEA","6","11","1306300140027025","451","n"
"f","P_25A130","PA","PEA","1","11","1306300140027025","452","n"
"m","P_25A130","NOA","PEA","3","3","1306300140027025","453","n"
"f","P_25A130","PA","PEA","6","11","1306300140027025","454","n"
"f","P_25A130","PA","PEA","3","11","1306300140027025","455","n"
"f","P_25A130","PA","PEA","1","11","1306300140027025","456","n"
"m","P_25A130","PA","PEA","2","11","1306300140027025","457","n"
"f","P_25A130","PA","PEA","1","11","1306300140027025","458","n"
"f","P_25A130","PA","PEA","3","11","1306300140027025","459","n"
"m","P_25A130","NOA","PEA","3","4","1306300140027025","460","n"
"f","P_25A130","NOA","PEA","3","3","1306300140027025","461","n"
"m","P_25A130","PA","PEA","3","4","1306300140027025","462","n"
"m","P_6A11","PA","PE_INAC","4","2","1306300140027025","463","n"
"m","P_6A11","PA","PE_INAC","3","2","1306300140027025","464","n"
"f","P_25A130","PA","PEA","3","11","1306300140027025","465","n"
"m","P_25A130","PA","PEA","3","4","1306300140027025","466","n"
"f","P_25A130","NOA","PEA","3","7","1306300140027025","467","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027025","468","n"
"f","P_25A130","PA","PEA","3","11","1306300140027025","469","n"
"m","P_18A24","PA","PEA","3","11","1306300140027025","470","n"
"f","P_25A130","NOA","PE_INAC","6","2","1306300140027025","471","n"
"m","P_25A130","NOA","PE_INAC","1","2","1306300140027025","472","n"
"m","P_25A130","PA","PEA","2","11","1306300140027025","473","n"
"f","P_12A14","PA","PE_INAC","6","2","1306300140027025","474","n"
"f","P_25A130","NOA","PE_INAC","3","3","1306300140027025","475","n"
"m","P_25A130","PA","PEA","3","4","1306300140027025","476","n"
"m","P_6A11","PA","PE_INAC","5","2","1306300140027025","477","n"
"f","P_25A130","PA","PEA","3","11","1306300140027025","478","n"
"f","P_18A24","PA","PE_INAC","1","11","1306300140027025","479","n"
"m","P_6A11","PA","PE_INAC","2","2","1306300140027025","480","n"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027025","481","n"
"f","P_18A24","PA","PEA","3","4","1306300140027025","482","n"
"f","P_25A130","NOA","PEA","5","11","1306300140027025","483","n"
"m","P_6A11","PA","PE_INAC","3","1","1306300140027025","484","n"
"f","P_25A130","PA","PEA","3","11","1306300140027025","485","n"
"m","P_6A11","PA","PE_INAC","1","2","1306300140027025","486","n"
"m","P_0A2","NOA","PE_INAC","0","0","1306300140027025","487","n"
"f","P_6A11","PA","PE_INAC","3","1","1306300140027025","488","n"
"m","P_25A130","NOA","PEA","6","2","1306300140027025","489","n"
"m","P_15A17","PA","PEA","2","4","1306300140027026","490","n"
"m","P_6A11","PA","PE_INAC","3","2","1306300140027026","491","n"
"m","P_6A11","PA","PE_INAC","2","2","1306300140027026","492","n"
"m","P_12A14","PA","PEA","1","2","1306300140027026","493","n"
"f","P_0A2","NOA","PE_INAC","0","0","1306300140027026","494","n"
"m","P_6A11","PA","PE_INAC","1","2","1306300140027028","495","y"
"f","P_25A130","NOA","PEA","3","3","1306300140027028","496","y"
"f","P_25A130","NOA","PEA","6","2","1306300140027028","497","y"
"m","P_25A130","PA","PEA","3","4","1306300140027028","498","y"
"m","P_12A14","PA","PE_INAC","6","2","1306300140027028","499","y"
"m","P_25A130","PA","PEA","2","11","1306300140027028","500","y"
"m","P_18A24","PA","PE_INAC","2","11","1306300140027028","501","y"
"m","P_15A17","PA","PE_INAC","3","3","1306300140027028","502","y"
"m","P_25A130","NOA","PEA","4","2","1306300140027028","503","y"
"f","P_25A130","PA","PEA","3","11","1306300140027028","504","y"
"m","P_18A24","PA","PEA","2","4","1306300140027028","505","y"
"m","P_25A130","PA","PEA","3","4","1306300140027028","506","y"
"m","P_15A17","PA","PE_INAC","2","4","1306300140027028","507","y"
"m","P_12A14","PA","PE_INAC","99","99","1306300140027029","508","y"
"f","P_12A14","PA","PE_INAC","6","2","1306300140027029","509","y"
"f","P_25A130","PA","PEA","3","11","1306300140027029","510","y"
"f","P_25A130","PA","PEA","3","11","1306300140027029","511","y"
"m","P_25A130","PA","PEA","3","4","1306300140027029","512","y"
"m","P_25A130","PA","PEA","2","11","1306300140027029","513","y"
"f","P_25A130","PA","PEA","6","11","1306300140027029","514","y"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027029","515","y"
"m","P_12A14","PA","PE_INAC","5","2","1306300140027029","516","y"
"m","P_0A2","NOA","PE_INAC","0","0","1306300140027029","517","y"
"f","P_25A130","NOA","PE_INAC","3","3","1306300140027029","518","y"
"f","P_12A14","PA","PE_INAC","5","2","1306300140027029","519","y"
"m","P_25A130","NOA","PEA","3","4","1306300140027029","520","y"
"m","P_15A17","PA","PE_INAC","1","4","1306300140027029","521","y"
"m","P_12A14","PA","PE_INAC","6","2","1306300140027029","522","y"
"m","P_12A14","PA","PE_INAC","1","3","1306300140027029","523","y"
"m","P_6A11","PA","PE_INAC","5","2","1306300140027029","524","y"
"f","P_25A130","NOA","PEA","6","2","1306300140027029","525","y"
"m","P_25A130","PA","PEA","3","4","1306300140027030","526","y"
"f","P_3A5","PA","PE_INAC","2","1","1306300140027030","527","y"
"f","P_25A130","PA","PEA","3","11","1306300140027030","528","y"
"m","P_3A5","PA","PE_INAC","2","1","1306300140027030","529","y"
"f","P_25A130","PA","PEA","3","11","1306300140027030","530","y"
"m","P_6A11","PA","PE_INAC","3","1","1306300140027030","531","y"
"m","P_6A11","PA","PE_INAC","4","2","1306300140027030","532","y"
"f","P_6A11","PA","PE_INAC","1","2","1306300140027030","533","y"
"f","P_25A130","PA","PEA","6","11","1306300140027030","534","y"
"m","P_25A130","NOA","PEA","5","11","1306300140027030","535","y"
"m","P_25A130","PA","PEA","2","11","1306300140027030","536","y"
"m","P_25A130","PA","PEA","3","4","1306300140027030","537","y"
"f","P_25A130","PA","PEA","1","11","1306300140027030","538","y"
"f","P_3A5","PA","PE_INAC","0","0","1306300140027030","539","y"
"f","P_12A14","PA","PE_INAC","6","2","1306300140027030","540","y"
"m","P_25A130","NOA","PEA","5","2","1306300140027030","541","y"
"f","P_25A130","PA","PEA","1","11","1306300140027030","542","y"
"m","P_25A130","NOA","PEA","3","3","1306300140027030","543","y"
"m","P_25A130","PA","PEA","2","11","1306300140027030","544","y"
"f","P_18A24","PA","PE_INAC","3","4","1306300140027030","545","y"
"f","P_25A130","NOA","PEA","3","2","1306300140027030","546","y"
"m","P_25A130","NOA","PE_INAC","5","11","1306300140027030","547","y"
"f","P_25A130","PA","PE_INAC","2","11","1306300140027030","548","y"
"f","P_3A5","PA","PE_INAC","1","1","1306300140027030","549","y"
"m","P_6A11","PA","PE_INAC","1","2","1306300140027030","550","y"
"f","P_6A11","PA","PE_INAC","3","2","1306300140027030","551","y"
"f","P_6A11","PA","PE_INAC","6","2","1306300140027030","552","y"
"m","P_25A130","PA","PEA","2","11","1306300140027030","553","y"
"m","P_25A130","NOA","PEA","6","2","1306300140027030","554","y"
"f","P_15A17","PA","PEA","1","4","1306300140027031","555","y"
"m","P_18A24","PA","PE_INAC","3","4","1306300140027031","556","y"
"m","P_15A17","PA","PE_INAC","1","4","1306300140027031","557","y"
"m","P_25A130","PA","PEA","2","11","1306300140027031","558","y"
"f","P_0A2","NOA","PE_INAC","0","0","1306300140027031","559","y"
"f","P_25A130","PA","PEA","3","11","1306300140027031","560","y"
"f","P_25A130","PA","PEA","6","11","1306300140027031","561","y"
"f","P_25A130","NOA","PE_INAC","6","2","1306300140027031","562","y"
"m","P_18A24","NOA","PEA","3","4","1306300140027031","563","y"
"f","P_15A17","PA","PE_INAC","2","4","1306300140027031","564","y"
"f","P_15A17","PA","PEA","2","3","1306300140027031","565","y"
"m","P_25A130","NOA","PEA","3","3","1306300140027031","566","y"
"f","P_15A17","PA","PE_INAC","1","7","1306300140027031","567","y"
"f","P_25A130","PA","PEA","3","11","1306300140027031","568","y"
"f","P_25A130","PA","PEA","3","11","1306300140027031","569","y"
"m","P_15A17","PA","PE_INAC","3","3","1306300140027031","570","y"
"m","P_25A130","PA","PEA","3","4","1306300140027031","571","y"
"m","P_25A130","PA","PEA","3","4","1306300140027031","572","y"
"m","P_25A130","NOA","PEA","3","4","1306300140027031","573","y"
"f","P_25A130","NOA","PEA","3","3","1306300140027031","574","y"
